22131,131221
22133,331223
22113,311223
22113,311223
22133,331223
22131,131221
22311,113221
22313,313223
22311,113221
22313,313223
22331,133221
22331,133221
22113,311223
22113,311223
22131,131221
22133,331223
22131,131221
22133,331223
22313,313223
22311,113221
22331,133221
22331,133221
22311,113221
22313,313223
23131,131321
23132,231322
23113,311323
23112,211322
23123,321323
23121,121321
23311,113321
23312,213322
23311,113321
23312,213322
23321,123321
23321,123321
23113,311323
23112,211322
23131,131321
23132,231322
23121,121321
23123,321323
23213,312323
23211,112321
23231,132321
23231,132321
23211,112321
23213,312323
31212,212132
31213,312133
31221,122131
31223,322133
31231,132131
31232,232132
31122,221132
31123,321133
31122,221132
31123,321133
31132,231132
31132,231132
31221,122131
31223,322133
31212,212132
31213,312133
31232,232132
31231,132131
31321,123131
31322,223132
31312,213132
31312,213132
31322,223132
31321,123131
32112,211232
32113,311233
32121,121231
32123,321233
32131,131231
32132,231232
32112,211232
32113,311233
32121,121231
32123,321233
32131,131231
32132,231232
32211,112231
32213,312233
32211,112231
32213,312233
32231,132231
32231,132231
32311,113231
32312,213232
32311,113231
32312,213232
32321,123231
32321,123231
31122,221132
31123,321133
31122,221132
31123,321133
31132,231132
31132,231132
31212,212132
31213,312133
31221,122131
31223,322133
31231,132131
31232,232132
31212,212132
31213,312133
31221,122131
31223,322133
31231,132131
31232,232132
31312,213132
31312,213132
31321,123131
31322,223132
31321,123131
31322,223132
32121,121231
32123,321233
32112,211232
32113,311233
32132,231232
32131,131231
32211,112231
32213,312233
32211,112231
32213,312233
32231,132231
32231,132231
32112,211232
32113,311233
32121,121231
32123,321233
32131,131231
32132,231232
32312,213232
32311,113231
32321,123231
32321,123231
32311,113231
32312,213232
33121,121331
33122,221332
33112,211332
33112,211332
33122,221332
33121,121331
33211,112331
33212,212332
33211,112331
33212,212332
33221,122331
33221,122331
33112,211332
33112,211332
33121,121331
33122,221332
33121,121331
33122,221332
33212,212332
33211,112331
33221,122331
33221,122331
33211,112331
33212,212332
11232,232112
11233,332113
11223,322113
11223,322113
11233,332113
11232,232112
11322,223112
11323,323113
11322,223112
11323,323113
11332,233112
11332,233112
11223,322113
11223,322113
11232,232112
11233,332113
11232,232112
11233,332113
11323,323113
11322,223112
11332,233112
11332,233112
11322,223112
11323,323113
12132,231212
12133,331213
12123,321213
12123,321213
12133,331213
12132,231212
12312,213212
12313,313213
12321,123211
12323,323213
12331,133211
12332,233212
12213,312213
12213,312213
12231,132211
12233,332213
12231,132211
12233,332213
12313,313213
12312,213212
12331,133211
12332,233212
12321,123211
12323,323213
13122,221312
13123,321313
13122,221312
13123,321313
13132,231312
13132,231312
13212,212312
13213,312313
13221,122311
13223,322313
13231,132311
13232,232312
13212,212312
13213,312313
13221,122311
13223,322313
13231,132311
13232,232312
13312,213312
13312,213312
13321,123311
13322,223312
13321,123311
13322,223312
12123,321213
12123,321213
12132,231212
12133,331213
12132,231212
12133,331213
12213,312213
12213,312213
12231,132211
12233,332213
12231,132211
12233,332213
12312,213212
12313,313213
12321,123211
12323,323213
12331,133211
12332,233212
12312,213212
12313,313213
12321,123211
12323,323213
12331,133211
12332,233212
13123,321313
13122,221312
13132,231312
13132,231312
13122,221312
13123,321313
13213,312313
13212,212312
13231,132311
13232,232312
13221,122311
13223,322313
13312,213312
13312,213312
13321,123311
13322,223312
13321,123311
13322,223312
13212,212312
13213,312313
13221,122311
13223,322313
13231,132311
13232,232312
21231,132121
21233,332123
21213,312123
21213,312123
21233,332123
21231,132121
21321,123121
21323,323123
21312,213122
21313,313123
21332,233122
21331,133121
21123,321123
21123,321123
21132,231122
21133,331123
21132,231122
21133,331123
21323,323123
21321,123121
21332,233122
21331,133121
21312,213122
21313,313123
22131,131221
22133,331223
22113,311223
22113,311223
22133,331223
22131,131221
22311,113221
22313,313223
22311,113221
22313,313223
22331,133221
22331,133221
22113,311223
22113,311223
22131,131221
22133,331223
22131,131221
22133,331223
22313,313223
22311,113221
22331,133221
22331,133221
22311,113221
22313,313223
23121,121321
23123,321323
23112,211322
23113,311323
23132,231322
23131,131321
23211,112321
23213,312323
23211,112321
23213,312323
23231,132321
23231,132321
23112,211322
23113,311323
23121,121321
23123,321323
23131,131321
23132,231322
23312,213322
23311,113321
23321,123321
23321,123321
23311,113321
23312,213322
21123,321123
21123,321123
21132,231122
21133,331123
21132,231122
21133,331123
21213,312123
21213,312123
21231,132121
21233,332123
21231,132121
21233,332123
21312,213122
21313,313123
21321,123121
21323,323123
21331,133121
21332,233122
21312,213122
21313,313123
21321,123121
21323,323123
21331,133121
21332,233122
23123,321323
23121,121321
23132,231322
23131,131321
23112,211322
23113,311323
23213,312323
23211,112321
23231,132321
23231,132321
23211,112321
23213,312323
23312,213322
23311,113321
23321,123321
23321,123321
23311,113321
23312,213322
23112,211322
23113,311323
23121,121321
23123,321323
23131,131321
23132,231322
31231,132131
31232,232132
31213,312133
31212,212132
31223,322133
31221,122131
31321,123131
31322,223132
31312,213132
31312,213132
31322,223132
31321,123131
31123,321133
31122,221132
31132,231132
31132,231132
31122,221132
31123,321133
31223,322133
31221,122131
31232,232132
31231,132131
31212,212132
31213,312133
32131,131231
32132,231232
32113,311233
32112,211232
32123,321233
32121,121231
32311,113231
32312,213232
32311,113231
32312,213232
32321,123231
32321,123231
32113,311233
32112,211232
32131,131231
32132,231232
32121,121231
32123,321233
32213,312233
32211,112231
32231,132231
32231,132231
32211,112231
32213,312233
33121,121331
33122,221332
33112,211332
33112,211332
33122,221332
33121,121331
33211,112331
33212,212332
33211,112331
33212,212332
33221,122331
33221,122331
33112,211332
33112,211332
33121,121331
33122,221332
33121,121331
33122,221332
33212,212332
33211,112331
33221,122331
33221,122331
33211,112331
33212,212332
31123,321133
31122,221132
31132,231132
31132,231132
31122,221132
31123,321133
31213,312133
31212,212132
31231,132131
31232,232132
31221,122131
31223,322133
31312,213132
31312,213132
31321,123131
31322,223132
31321,123131
31322,223132
31212,212132
31213,312133
31221,122131
31223,322133
31231,132131
31232,232132
32123,321233
32121,121231
32132,231232
32131,131231
32112,211232
32113,311233
32213,312233
32211,112231
32231,132231
32231,132231
32211,112231
32213,312233
32312,213232
32311,113231
32321,123231
32321,123231
32311,113231
32312,213232
32112,211232
32113,311233
32121,121231
32123,321233
32131,131231
32132,231232
123123,321321
123132,231321
123213,312321
123231,132321
123312,213321
123321,123321
121323,323121
121332,233121
121233,332121
121233,332121
121332,233121
121323,323121
122313,313221
122331,133221
122133,331221
122133,331221
122331,133221
122313,313221
123312,213321
123321,123321
123132,231321
123123,321321
123231,132321
123213,312321
132123,321231
132132,231231
132213,312231
132231,132231
132312,213231
132321,123231
131223,322131
131232,232131
131223,322131
131232,232131
131322,223131
131322,223131
132213,312231
132231,132231
132123,321231
132132,231231
132321,123231
132312,213231
133212,212331
133221,122331
133122,221331
133122,221331
133221,122331
133212,212331
112323,323211
112332,233211
112233,332211
112233,332211
112332,233211
112323,323211
113223,322311
113232,232311
113223,322311
113232,232311
113322,223311
113322,223311
112233,332211
112233,332211
112323,323211
112332,233211
112323,323211
112332,233211
113232,232311
113223,322311
113322,223311
113322,223311
113223,322311
113232,232311
122313,313221
122331,133221
122133,331221
122133,331221
122331,133221
122313,313221
123213,312321
123231,132321
123123,321321
123132,231321
123321,123321
123312,213321
121233,332121
121233,332121
121323,323121
121332,233121
121323,323121
121332,233121
123231,132321
123213,312321
123321,123321
123312,213321
123123,321321
123132,231321
132312,213231
132321,123231
132132,231231
132123,321231
132231,132231
132213,312231
133212,212331
133221,122331
133122,221331
133122,221331
133221,122331
133212,212331
131232,232131
131223,322131
131322,223131
131322,223131
131223,322131
131232,232131
132231,132231
132213,312231
132321,123231
132312,213231
132123,321231
132132,231231
213123,321312
213132,231312
213213,312312
213231,132312
213312,213312
213321,123312
211323,323112
211332,233112
211233,332112
211233,332112
211332,233112
211323,323112
212313,313212
212331,133212
212133,331212
212133,331212
212331,133212
212313,313212
213312,213312
213321,123312
213132,231312
213123,321312
213231,132312
213213,312312
231123,321132
231132,231132
231213,312132
231231,132132
231312,213132
231321,123132
231123,321132
231132,231132
231213,312132
231231,132132
231312,213132
231321,123132
232113,311232
232131,131232
232113,311232
232131,131232
232311,113232
232311,113232
233112,211332
233121,121332
233112,211332
233121,121332
233211,112332
233211,112332
211323,323112
211332,233112
211233,332112
211233,332112
211332,233112
211323,323112
213123,321312
213132,231312
213213,312312
213231,132312
213312,213312
213321,123312
212133,331212
212133,331212
212313,313212
212331,133212
212313,313212
212331,133212
213132,231312
213123,321312
213312,213312
213321,123312
213213,312312
213231,132312
221313,313122
221331,133122
221133,331122
221133,331122
221331,133122
221313,313122
223113,311322
223131,131322
223113,311322
223131,131322
223311,113322
223311,113322
221133,331122
221133,331122
221313,313122
221331,133122
221313,313122
221331,133122
223131,131322
223113,311322
223311,113322
223311,113322
223113,311322
223131,131322
231312,213132
231321,123132
231132,231132
231123,321132
231231,132132
231213,312132
233112,211332
233121,121332
233112,211332
233121,121332
233211,112332
233211,112332
231132,231132
231123,321132
231312,213132
231321,123132
231213,312132
231231,132132
232131,131232
232113,311232
232311,113232
232311,113232
232113,311232
232131,131232
312123,321213
312132,231213
312213,312213
312231,132213
312312,213213
312321,123213
311223,322113
311232,232113
311223,322113
311232,232113
311322,223113
311322,223113
312213,312213
312231,132213
312123,321213
312132,231213
312321,123213
312312,213213
313212,212313
313221,122313
313122,221313
313122,221313
313221,122313
313212,212313
321123,321123
321132,231123
321213,312123
321231,132123
321312,213123
321321,123123
321123,321123
321132,231123
321213,312123
321231,132123
321312,213123
321321,123123
322113,311223
322131,131223
322113,311223
322131,131223
322311,113223
322311,113223
323112,211323
323121,121323
323112,211323
323121,121323
323211,112323
323211,112323
311223,322113
311232,232113
311223,322113
311232,232113
311322,223113
311322,223113
312123,321213
312132,231213
312213,312213
312231,132213
312312,213213
312321,123213
312123,321213
312132,231213
312213,312213
312231,132213
312312,213213
312321,123213
313122,221313
313122,221313
313212,212313
313221,122313
313212,212313
313221,122313
321213,312123
321231,132123
321123,321123
321132,231123
321321,123123
321312,213123
322113,311223
322131,131223
322113,311223
322131,131223
322311,113223
322311,113223
321123,321123
321132,231123
321213,312123
321231,132123
321312,213123
321321,123123
323121,121323
323112,211323
323211,112323
323211,112323
323112,211323
323121,121323
331212,212133
331221,122133
331122,221133
331122,221133
331221,122133
331212,212133
332112,211233
332121,121233
332112,211233
332121,121233
332211,112233
332211,112233
331122,221133
331122,221133
331212,212133
331221,122133
331212,212133
331221,122133
332121,121233
332112,211233
332211,112233
332211,112233
332112,211233
332121,121233
112323,323211
112332,233211
112233,332211
112233,332211
112332,233211
112323,323211
113223,322311
113232,232311
113223,322311
113232,232311
113322,223311
113322,223311
112233,332211
112233,332211
112323,323211
112332,233211
112323,323211
112332,233211
113232,232311
113223,322311
113322,223311
113322,223311
113223,322311
113232,232311
121323,323121
121332,233121
121233,332121
121233,332121
121332,233121
121323,323121
123123,321321
123132,231321
123213,312321
123231,132321
123312,213321
123321,123321
122133,331221
122133,331221
122313,313221
122331,133221
122313,313221
122331,133221
123132,231321
123123,321321
123312,213321
123321,123321
123213,312321
123231,132321
131223,322131
131232,232131
131223,322131
131232,232131
131322,223131
131322,223131
132123,321231
132132,231231
132213,312231
132231,132231
132312,213231
132321,123231
132123,321231
132132,231231
132213,312231
132231,132231
132312,213231
132321,123231
133122,221331
133122,221331
133212,212331
133221,122331
133212,212331
133221,122331
121233,332121
121233,332121
121323,323121
121332,233121
121323,323121
121332,233121
122133,331221
122133,331221
122313,313221
122331,133221
122313,313221
122331,133221
123123,321321
123132,231321
123213,312321
123231,132321
123312,213321
123321,123321
123123,321321
123132,231321
123213,312321
123231,132321
123312,213321
123321,123321
131232,232131
131223,322131
131322,223131
131322,223131
131223,322131
131232,232131
132132,231231
132123,321231
132312,213231
132321,123231
132213,312231
132231,132231
133122,221331
133122,221331
133212,212331
133221,122331
133212,212331
133221,122331
132123,321231
132132,231231
132213,312231
132231,132231
132312,213231
132321,123231
212313,313212
212331,133212
212133,331212
212133,331212
212331,133212
212313,313212
213213,312312
213231,132312
213123,321312
213132,231312
213321,123312
213312,213312
211233,332112
211233,332112
211323,323112
211332,233112
211323,323112
211332,233112
213231,132312
213213,312312
213321,123312
213312,213312
213123,321312
213132,231312
221313,313122
221331,133122
221133,331122
221133,331122
221331,133122
221313,313122
223113,311322
223131,131322
223113,311322
223131,131322
223311,113322
223311,113322
221133,331122
221133,331122
221313,313122
221331,133122
221313,313122
221331,133122
223131,131322
223113,311322
223311,113322
223311,113322
223113,311322
223131,131322
231213,312132
231231,132132
231123,321132
231132,231132
231321,123132
231312,213132
232113,311232
232131,131232
232113,311232
232131,131232
232311,113232
232311,113232
231123,321132
231132,231132
231213,312132
231231,132132
231312,213132
231321,123132
233121,121332
233112,211332
233211,112332
233211,112332
233112,211332
233121,121332
211233,332112
211233,332112
211323,323112
211332,233112
211323,323112
211332,233112
212133,331212
212133,331212
212313,313212
212331,133212
212313,313212
212331,133212
213123,321312
213132,231312
213213,312312
213231,132312
213312,213312
213321,123312
213123,321312
213132,231312
213213,312312
213231,132312
213312,213312
213321,123312
231231,132132
231213,312132
231321,123132
231312,213132
231123,321132
231132,231132
232131,131232
232113,311232
232311,113232
232311,113232
232113,311232
232131,131232
233121,121332
233112,211332
233211,112332
233211,112332
233112,211332
233121,121332
231123,321132
231132,231132
231213,312132
231231,132132
231312,213132
231321,123132
312312,213213
312321,123213
312132,231213
312123,321213
312231,132213
312213,312213
313212,212313
313221,122313
313122,221313
313122,221313
313221,122313
313212,212313
311232,232113
311223,322113
311322,223113
311322,223113
311223,322113
311232,232113
312231,132213
312213,312213
312321,123213
312312,213213
312123,321213
312132,231213
321312,213123
321321,123123
321132,231123
321123,321123
321231,132123
321213,312123
323112,211323
323121,121323
323112,211323
323121,121323
323211,112323
323211,112323
321132,231123
321123,321123
321312,213123
321321,123123
321213,312123
321231,132123
322131,131223
322113,311223
322311,113223
322311,113223
322113,311223
322131,131223
331212,212133
331221,122133
331122,221133
331122,221133
331221,122133
331212,212133
332112,211233
332121,121233
332112,211233
332121,121233
332211,112233
332211,112233
331122,221133
331122,221133
331212,212133
331221,122133
331212,212133
331221,122133
332121,121233
332112,211233
332211,112233
332211,112233
332112,211233
332121,121233
311232,232113
311223,322113
311322,223113
311322,223113
311223,322113
311232,232113
312132,231213
312123,321213
312312,213213
312321,123213
312213,312213
312231,132213
313122,221313
313122,221313
313212,212313
313221,122313
313212,212313
313221,122313
312123,321213
312132,231213
312213,312213
312231,132213
312312,213213
312321,123213
321231,132123
321213,312123
321321,123123
321312,213123
321123,321123
321132,231123
322131,131223
322113,311223
322311,113223
322311,113223
322113,311223
322131,131223
323121,121323
323112,211323
323211,112323
323211,112323
323112,211323
323121,121323
321123,321123
321132,231123
321213,312123
321231,132123
321312,213123
321321,123123
